,episode_id,total_characters,top_star,talking_time,1.0_l_id,3.0_l_id,5.0_l_id,8.0_l_id,10.0_l_id,15.0_l_id,28.0_l_id,44.0_l_id,48.0_l_id,50.0_l_id,51.0_l_id,53.0_l_id,71.0_l_id,79.0_l_id,131.0_l_id,136.0_l_id,151.0_l_id,188.0_l_id,190.0_l_id,192.0_l_id,194.0_l_id,216.0_l_id,270.0_l_id,297.0_l_id,387.0_l_id,396.0_l_id,410.0_l_id,493.0_l_id,573.0_l_id,701.0_l_id,1.0_c_id,2.0_c_id,3.0_c_id,8.0_c_id,9.0_c_id,11.0_c_id,14.0_c_id,15.0_c_id,17.0_c_id,18.0_c_id,22.0_c_id,25.0_c_id,31.0_c_id,33.0_c_id,40.0_c_id,71.0_c_id,101.0_c_id,139.0_c_id,140.0_c_id,153.0_c_id,165.0_c_id,170.0_c_id,208.0_c_id,211.0_c_id,240.0_c_id,332.0_c_id,404.0_c_id,442.0_c_id,801.0_c_id,1078.0_c_id,id,original_air_date,season,number_in_season,number_in_series,us_viewers_in_millions,views,imbd_rating,imbd_votes,imbd_category
415,418,40,0,15.716666666666667,0.0,0.1038135593220339,0.0826271186440678,0.0,0.0,0.0,0.10974576271186441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048728813559322036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711864406779661,0.1483050847457627,0.14067796610169492,0.05127118644067796,0.18728813559322033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001271186440677966,0.0,0.008898305084745763,0.041101694915254235,0.0,0.0,0.0,0.0,0.005932203389830509,0.0,0.0,0.0,0.0,0.0,0.0,0.022033898305084745,0.07288135593220339,418,2008-05-04,19,18,418,6.18,41440.0,7.0,585,Low
416,419,37,1,13.446666666666667,0.0,0.0,0.3475783475783476,0.08024691358024691,0.0,0.04368471035137702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06315289648622982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08784425451092118,0.3190883190883191,0.0,0.060778727445394115,0.06220322886989554,0.016144349477682812,0.0,0.0365622032288699,0.023741690408357077,0.0,0.0,0.0,0.01899335232668566,0.011396011396011397,0.0,0.0,0.0,0.0,0.0,0.0,0.011396011396011397,0.027540360873694207,0.03181386514719848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419,2008-05-11,19,19,419,6.02,39443.0,7.1,613,Med
417,420,37,0,16.731666666666666,0.0,0.0,0.1375722543352601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010789980732177264,0.0,0.0,0.028516377649325627,0.0,0.0,0.0,0.05279383429672447,0.006165703275529865,0.09942196531791908,0.0,0.0905587668593449,0.10520231213872833,0.0,0.0,0.027360308285163778,0.0007707129094412332,0.0,0.0,0.009248554913294798,0.0,0.006165703275529865,0.0,0.0,0.011946050096339113,0.2585741811175337,0.0,0.0,0.0003853564547206166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01464354527938343,0.0,420,2008-05-18,19,20,420,6.11,44616.0,6.4,538,Low
418,421,28,0,14.661666666666667,0.005934718100890208,0.0,0.13522679101314117,0.058499364137346334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024586689275116574,0.0,0.0,0.0,0.0,0.04959728698601102,0.016532428995337006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10385756676557864,0.2861381941500636,0.005086901229334464,0.019923696481559984,0.035184400169563375,0.22636710470538363,0.0,0.006782534972445952,0.0046629927935565915,0.0,0.009325985587113183,0.0,0.0,0.0,0.0,0.0046629927935565915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347604917337855,0.0,0.0,0.0,0.0,0.0211954217888936,421,2008-09-28,20,1,421,9.3,45735.0,7.2,780,Med
419,422,36,0,12.815,0.0,0.004880429477794046,0.445095168374817,0.0,0.0,0.007320644216691069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007808687164470474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1595900439238653,0.07027818448023426,0.01268911664226452,0.24938994631527575,0.08199121522693997,0.0,0.0,0.0,0.007320644216691069,0.003904343582235237,0.0,0.08931185944363104,0.0,0.0,0.0,0.0,0.019521717911176184,0.015129331381161543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014153245485602733,0.023914104441190825,0.0,0.0,0.0,422,2008-10-05,20,2,422,7.43,38186.0,6.9,681,Low
420,423,31,0,15.065,0.0,0.0,0.25501307759372277,0.0,0.0,0.04882301656495205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06843940714908457,0.020924149956408022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1059285091543156,0.15867480383609417,0.0,0.2136006974716652,0.03487358326068003,0.0,0.0026155187445510027,0.08631211857018309,0.017000871839581516,0.0074106364428945075,0.0,0.02877070619006103,0.023103748910200523,0.013949433304272014,0.0,0.020924149956408022,0.002179598953792502,0.003923278116826504,0.0,0.0,0.06887532693984307,0.0,0.017872711421098517,0.0,0.004359197907585004,0.0,0.0,0.0,0.0,0.0,423,2008-10-19,20,3,423,8.09,45781.0,7.0,638,Low
421,425,29,0,14.428333333333333,0.0,0.0,0.08253692441355343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02476107732406603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15942658557775846,0.341876629018245,0.0,0.05516941789748045,0.051259774109470024,0.1259774109470026,0.0,0.0,0.0,0.0,0.0069504778453518675,0.0,0.0047784535186794095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034752389226759338,0.0,0.0,0.0,0.0,425,2008-11-09,20,5,425,8.16,40078.0,6.6,615,Low
422,426,41,0,15.771666666666667,0.0,0.0668103448275862,0.45689655172413796,0.0,0.013362068965517242,0.16724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.007327586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06465517241379311,0.2681034482758621,0.03405172413793103,0.04396551724137931,0.2267241379310345,0.0,0.0,0.0,0.036637931034482756,0.0,0.0,0.0,0.02025862068965517,0.013793103448275862,0.013362068965517242,0.0,0.0021551724137931034,0.0,0.0,0.0,0.010775862068965518,0.015948275862068966,0.005172413793103448,0.0,0.0,0.00603448275862069,0.0,0.0,0.0,0.03146551724137931,426,2008-11-16,20,6,426,8.52,38879.0,7.1,599,Med
423,427,41,0,14.455,0.0,0.0,0.24953358208955223,0.07649253731343283,0.0,0.07602611940298508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06389925373134328,0.0,0.0,0.0,0.049906716417910446,0.23833955223880596,0.0,0.17350746268656717,0.09235074626865672,0.0,0.0,0.0,0.022388059701492536,0.0,0.0,0.0,0.0032649253731343282,0.0,0.0,0.0,0.0,0.029384328358208957,0.0,0.0,0.010261194029850746,0.017257462686567165,0.0,0.0,0.0,0.0,0.012593283582089552,0.0,0.01585820895522388,0.0,427,2008-11-30,20,7,427,7.8,40353.0,7.1,728,Med
424,428,42,0,13.775,0.0,0.09141274238227147,0.1523545706371191,0.0,0.0,0.08541089566020314,0.0,0.0,0.10341643582640812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04939981532779317,0.12511542012927054,0.0023084025854108957,0.017082179132040628,0.13988919667590027,0.0,0.0332409972299169,0.25577100646352724,0.04801477377654663,0.0,0.0,0.0,0.007848568790397045,0.012003693444136657,0.0,0.004155124653739612,0.0,0.0,0.0,0.0,0.002770083102493075,0.0023084025854108957,0.0,0.004155124653739612,0.022622345337026777,0.0,0.02631578947368421,0.07617728531855955,0.0,0.0,428,2008-12-07,20,8,428,6.19,38247.0,6.6,615,Low
425,429,27,0,13.658333333333333,0.0,0.035748792270531404,0.25024154589371983,0.0,0.0,0.0,0.05555555555555555,0.023671497584541065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050724637681159424,0.026570048309178744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013043478260869565,0.0,0.11884057971014493,0.13091787439613525,0.029468599033816423,0.04541062801932367,0.2763285024154589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.004347826086956522,0.002898550724637681,0.013043478260869565,0.0,0.0,0.0,0.008695652173913044,0.0,0.030917874396135265,0.0,429,2009-01-25,20,9,429,5.75,38582.0,5.9,706,Low
426,430,36,0,14.353333333333333,0.0,0.0,0.13801756587202008,0.0,0.0,0.06691760769552489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05144291091593475,0.3713927227101631,0.0,0.03638644918444166,0.0794646591384358,0.0,0.0,0.026767043078209953,0.007109995817649519,0.0,0.0,0.0,0.007109995817649519,0.0,0.0,0.001672940192388122,0.0,0.0,0.0,0.0,0.03262233375156838,0.020911752404851526,0.0,0.0,0.0246758678377248,0.0,0.0,0.0,0.0,0.0,430,2009-02-15,20,10,430,6.82,40679.0,7.0,591,Low
427,431,31,0,10.783333333333333,0.0,0.30564603691639525,0.25678610206297503,0.0,0.02714440825190011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06894679695982628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02714440825190011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05971769815418024,0.16775244299674266,0.28827361563517917,0.07600434310532031,0.09391965255157438,0.0,0.0,0.0005428881650380022,0.0,0.0,0.0,0.014657980456026058,0.0,0.0,0.010857763300760043,0.0,0.023344191096634093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011400651465798045,0.0,0.0,0.1270358306188925,431,2009-03-01,20,11,431,6.52,41271.0,7.0,603,Low
428,432,32,0,14.088333333333333,0.0,0.0,0.6684118673647469,0.0,0.0,0.05410122164048865,0.0,0.04712041884816754,0.0,0.0,0.0,0.0,0.0,0.01963350785340314,0.0,0.0,0.0,0.0004363001745200698,0.0,0.0,0.0,0.0,0.04493891797556719,0.0,0.0,0.0,0.002181500872600349,0.0,0.0,0.0,0.1212914485165794,0.31849912739965097,0.0,0.03926701570680628,0.05279232111692845,0.16579406631762653,0.004799301919720768,0.010034904013961605,0.04232111692844677,0.0,0.0,0.0,0.01832460732984293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010471204188481676,0.01788830715532286,0.0,0.0274869109947644,0.01788830715532286,0.009162303664921465,0.0,0.0,0.0,0.0,432,2009-03-08,20,12,432,5.99,41165.0,7.0,582,Low
429,433,27,0,15.328333333333333,0.0,0.0,0.14266958424507659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01312910284463895,0.0,0.0,0.0,0.0,0.02100656455142232,0.0,0.03369803063457331,0.0,0.0,0.0,0.0,0.0,0.0,0.07789934354485777,0.2210065645514223,0.07921225382932166,0.01575492341356674,0.23982494529540482,0.0,0.012691466083150985,0.06433260393873086,0.0,0.0,0.0,0.004814004376367615,0.0,0.0,0.0,0.0,0.00087527352297593,0.0,0.0,0.0,0.0,0.0,0.0,0.03851203501094092,0.0,0.016192560175054705,0.0,0.000437636761487965,0.06039387308533917,0.0,433,2009-03-15,20,13,433,5.99,43663.0,7.2,652,Med
430,434,43,0,14.153333333333334,0.0,0.0,0.12256267409470752,0.0,0.0,0.0,0.0,0.014856081708449397,0.0,0.0,0.0,0.0,0.0,0.01903435468895079,0.0,0.0,0.0,0.0,0.0,0.0,0.08542246982358404,0.0,0.0,0.0,0.10492107706592387,0.0,0.0,0.0,0.0,0.0,0.11049210770659239,0.21727019498607242,0.009749303621169917,0.06128133704735376,0.06499535747446611,0.0060352831940575676,0.0,0.0,0.04828226555246054,0.0,0.0,0.0,0.16016713091922005,0.0,0.002321262766945218,0.02042711234911792,0.0,0.0,0.0,0.0,0.0,0.0032497678737233053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434,2009-03-22,20,14,434,6.15,45727.0,6.3,619,Low
431,435,35,1,14.245,0.0,0.0,0.20666385491353859,0.0,0.0,0.0,0.0,0.0,0.060733867566427666,0.0,0.0,0.0,0.0,0.01433994095318431,0.16448755799240827,0.0,0.0,0.0,0.0,0.0,0.0,0.09405314213412062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16406579502319696,0.22775200337410376,0.0,0.04006748207507381,0.04681568958245466,0.010544074230282582,0.0,0.0,0.013496415014761703,0.0,0.018979333614508646,0.0,0.0,0.0,0.0,0.0,0.0,0.036271615352172076,0.09995782370307887,0.021931674398987768,0.007591733445803458,0.0,0.021509911429776464,0.02066638549135386,0.0,0.0,0.0,0.0,0.0,0.0,435,2009-03-29,20,15,435,6.58,43254.0,6.8,571,Low
432,436,24,0,15.586666666666666,0.0,0.0,0.2865853658536585,0.0,0.0,0.2711382113821138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015447154471544716,0.0,0.0,0.0,0.0,0.0,0.0,0.048373983739837395,0.19390243902439025,0.0,0.0065040650406504065,0.00934959349593496,0.0,0.0,0.0,0.4638211382113821,0.004878048780487805,0.0,0.0,0.0,0.036178861788617886,0.0,0.0,0.0,0.0,0.0,0.0,0.034552845528455285,0.016666666666666666,0.0,0.0,0.0,0.006910569105691057,0.0,0.0,0.0,0.0,436,2009-04-05,20,16,436,6.5,40864.0,7.2,604,Med
433,437,29,1,13.345,0.0,0.1267204556241101,0.14570479354532512,0.0,0.0,0.0,0.08875177978168011,0.0,0.0,0.09729473184622686,0.0,0.0,0.0018984337921214998,0.08163265306122448,0.04983388704318937,0.06359753203607024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025154247745609874,0.05600379686758424,0.06597057427622212,0.31324157570004746,0.08305647840531562,0.008068343616516375,0.0,0.0,0.0,0.0,0.0,0.129093497864262,0.006169909824394874,0.0,0.0,0.0,0.030849549121974372,0.0,0.0037968675842429997,0.0,0.026578073089700997,0.0,0.03274798291409587,0.0,0.0,0.0,0.022306597057427623,0.0,0.0,0.01945894636924537,437,2009-04-19,20,17,437,6.5,45179.0,7.2,605,Med
434,438,42,0,14.965,0.0,0.20008661758336943,0.2871372888696405,0.0,0.0,0.07535729753139887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060199220441749676,0.0,0.0,0.0,0.0,0.01602425292334344,0.0,0.07405803378085751,0.4616717193590299,0.020355132091814637,0.048505846686877435,0.07665656128194023,0.0,0.0,0.0,0.021654395842355997,0.0,0.0,0.0,0.0,0.0,0.017756604590731917,0.0,0.0,0.0,0.0,0.0,0.014724989172802079,0.0008661758336942399,0.0,0.0,0.0,0.047206582936336075,0.0008661758336942399,0.0,0.0,0.016890428757037678,438,2009-04-26,20,18,438,5.94,42390.0,7.0,554,Low
435,439,41,0,15.736666666666666,0.0,0.14285714285714285,0.09483793517406963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03201280512204882,0.005202080832332933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1360544217687075,0.21208483393357344,0.03321328531412565,0.056422569027611044,0.16246498599439776,0.0,0.0,0.0,0.0,0.0,0.0,0.012805122048819529,0.0,0.0,0.008803521408563426,0.06082432973189276,0.0,0.00040016006402561027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010804321728691477,439,2009-05-03,20,19,439,6.75,45032.0,7.1,613,Med
436,440,39,0,15.19,0.0,0.0,0.038202247191011236,0.0,0.0,0.03415730337078652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002696629213483146,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1352808988764045,0.0,0.0,0.07235955056179776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003146067415730337,0.0,0.0,0.0,0.0,0.008988764044943821,0.0,0.0,0.0,0.0,0.003146067415730337,0.0,0.0,0.0,0.0,440,2009-05-10,20,20,440,5.16,44718.0,6.3,591,Low
437,442,40,0,14.918333333333333,0.0,0.011668107173725151,0.12834917891097666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02895419187554019,0.0,0.0,0.0,0.0,0.0,0.09075194468452895,0.0,0.0,0.0,0.21823681936041486,0.0,0.0,0.0,0.0,0.02031114952463267,0.21132238547968885,0.0,0.04278305963699222,0.007346585998271392,0.0,0.0,0.0,0.004753673292999135,0.0,0.0,0.01598962834917891,0.0,0.015557476231633534,0.0,0.0,0.00216076058772688,0.031547104580812446,0.0,0.0,0.015557476231633534,0.012100259291270527,0.022039757994814176,0.0,0.0,0.0,0.0,0.0,0.16248919619706137,0.0,442,2009-09-27,21,1,442,8.31,39936.0,7.1,698,Med
438,443,29,0,13.945,0.0,0.20409982174688057,0.11809269162210338,0.0,0.0,0.0,0.05303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07932263814616755,0.0,0.006238859180035651,0.0677361853832442,0.06372549019607843,0.2531194295900178,0.008021390374331552,0.0022281639928698753,0.0,0.0,0.00980392156862745,0.0,0.0,0.057932263814616754,0.0,0.0,0.21256684491978609,0.0,0.03297682709447415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004456327985739751,0.0,0.0,0.0,443,2009-10-04,21,2,443,9.32,38196.0,6.6,585,Low
439,444,44,1,12.736666666666666,0.0,0.0372557928214448,0.1412994093593821,0.0,0.0,0.0817810086324398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03907314856883235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21172194457064972,0.13902771467514766,0.013175829168559746,0.08814175374829623,0.044525215810995,0.0,0.0,0.020899591094956836,0.030895047705588367,0.0068150840527033164,0.0,0.00408905043162199,0.0,0.023625624716038164,0.014084507042253521,0.0,0.033621081326669695,0.01635620172648796,0.0,0.0,0.023625624716038164,0.02680599727396638,0.0,0.0,0.0,0.0,0.004543389368468878,0.0,0.0,0.0,444,2009-10-11,21,3,444,7.5,39134.0,6.3,562,Low
440,445,31,0,13.246666666666666,0.0,0.23802083333333332,0.22239583333333332,0.0,0.0,0.3572916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010416666666666667,0.0125,0.0078125,0.0,0.0,0.00625,0.0,0.0,0.0,0.10520833333333333,0.13645833333333332,0.0109375,0.16458333333333333,0.15,0.0,0.0,0.0,0.20416666666666666,0.0109375,0.0,0.0,0.00625,0.0,0.0296875,0.0,0.0,0.019270833333333334,0.0,0.0,0.0005208333333333333,0.0005208333333333333,0.034375,0.024479166666666666,0.0,0.027604166666666666,0.004166666666666667,0.0,0.0,0.0,445,2009-10-18,21,4,445,8.59,66209.0,7.3,671,Med
441,446,37,0,12.303333333333333,0.0,0.0,0.27363445378151263,0.030987394957983194,0.059873949579831935,0.0,0.016281512605042018,0.0021008403361344537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04569327731092437,0.0,0.18067226890756302,0.23214285714285715,0.009978991596638655,0.026260504201680673,0.004726890756302521,0.06565126050420168,0.0,0.0430672268907563,0.0,0.0,0.0,0.006827731092436975,0.0,0.0,0.009453781512605041,0.0,0.019432773109243698,0.0,0.0,0.0,0.01680672268907563,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.006827731092436975,0.0063025210084033615,446,2009-11-15,21,5,446,9.04,42893.0,6.7,560,Low
442,448,54,0,8.606666666666667,0.0,0.040501446480231434,0.06171648987463838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052073288331726135,0.0,0.0,0.0,0.027965284474445518,0.014946962391513982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024108003857280617,0.0781099324975892,0.00626808100289296,0.06943105110896818,0.2029893924783028,0.013500482160077145,0.0,0.0,0.07135969141755062,0.0,0.009643201542912247,0.0,0.0,0.0,0.0,0.03712632594021215,0.0019286403085824494,0.00819672131147541,0.0,0.0,0.003857280617164899,0.006750241080038573,0.0,0.03085824493731919,0.00819672131147541,0.0057859209257473485,0.014946962391513982,0.0,0.0,0.00819672131147541,448,2009-11-29,21,7,448,9.02,37909.0,6.8,529,Low
443,449,40,0,15.8,0.0,0.018771998435666796,0.5220962064919827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03441533046538913,0.0,0.0,0.0,0.0,0.0,0.01134141572154869,0.015252248728979272,0.0,0.0,0.0,0.04536566288619476,0.005084082909659757,0.0,0.0,0.06570199452483379,0.12358232303480642,0.008603832616347283,0.31443097379741886,0.10089949159170904,0.0,0.0,0.0,0.0,0.001564333202972233,0.0,0.009777082518576457,0.0,0.0,0.0,0.016034415330465387,0.018771998435666796,0.0,0.0,0.0,0.0,0.0,0.01134141572154869,0.0,0.0,0.0,0.0,0.0,0.0,0.02111849824012515,449,2009-12-13,21,8,449,7.11,38097.0,7.2,542,Med
444,450,37,0,16.23,0.03201663201663202,0.04906444906444907,0.16756756756756758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026195426195426197,0.0,0.07027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.004158004158004158,0.0,0.0,0.0,0.0,0.0,0.012474012474012475,0.0,0.0498960498960499,0.2365904365904366,0.0,0.07442827442827443,0.08191268191268192,0.0079002079002079,0.0,0.016216216216216217,0.006652806652806653,0.0,0.0,0.0016632016632016633,0.2203742203742204,0.004573804573804574,0.0316008316008316,0.02203742203742204,0.025363825363825365,0.0,0.0,0.0,0.0058212058212058215,0.002494802494802495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,2010-01-03,21,9,450,8.65,36227.0,6.8,481,Low
445,451,34,0,14.105,0.0,0.024720149253731342,0.18190298507462688,0.0,0.1394589552238806,0.07369402985074627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09514925373134328,0.0,0.0,0.04057835820895522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08022388059701492,0.017257462686567165,0.10634328358208955,0.0,0.09281716417910447,0.03591417910447761,0.0,0.014925373134328358,0.07929104477611941,0.014925373134328358,0.0,0.0,0.03684701492537314,0.0,0.0,0.0,0.0,0.0037313432835820895,0.23600746268656717,0.0,0.0,0.03917910447761194,0.018656716417910446,0.0,0.020522388059701493,0.0,0.0,0.0,0.0,0.0,0.0,451,2010-01-10,21,10,451,14.62,40194.0,6.7,552,Low
446,452,39,0,14.228333333333333,0.0022143489813994687,0.025243578387953942,0.2032772364924712,0.0,0.07174490699734277,0.0,0.0,0.0,0.0,0.0283436669619132,0.0,0.0,0.0,0.13728963684676704,0.04074402125775022,0.07573073516386182,0.015057573073516387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11558901682905226,0.3538529672276351,0.0,0.13064658990256864,0.06864481842338352,0.0,0.006643046944198406,0.015057573073516387,0.013728963684676704,0.024800708591674048,0.0,0.006643046944198406,0.025243578387953942,0.0,0.0022143489813994687,0.006200177147918512,0.0,0.002657218777679362,0.012400354295837024,0.0,0.023914968999114262,0.019929140832595216,0.020814880425155006,0.01550044286979628,0.0,0.0,0.0,0.0,0.0,0.0,452,2010-01-31,21,11,452,5.11,40854.0,7.1,532,Med
447,453,38,0,14.173333333333334,0.0,0.0,0.1417975567190227,0.0,0.05017452006980803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13699825479930192,0.1487783595113438,0.062390924956369984,0.08202443280977312,0.10165794066317627,0.0,0.0,0.02443280977312391,0.009598603839441536,0.0,0.0,0.0,0.0,0.003926701570680628,0.0,0.005671902268760907,0.0,0.0,0.0,0.0,0.013525305410122163,0.005671902268760907,0.0,0.0,0.0,0.017015706806282723,0.0,0.0,0.0,0.0,453,2010-02-14,21,12,453,5.87,44945.0,6.8,525,Low
448,454,29,0,16.033333333333335,0.0,0.03418090871196332,0.3297207169654022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015839933305543976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08837015423092956,0.09087119633180492,0.005418924551896623,0.02751146310962901,0.23009587328053355,0.0,0.0,0.004585243851604835,0.0,0.0,0.0,0.022509378907878283,0.10379324718632764,0.0,0.0,0.0,0.00041684035014589413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025844101709045435,0.0,0.0,0.0,454,2010-02-21,21,13,454,6.08,41059.0,6.6,496,Low
449,455,24,0,15.423333333333334,0.0,0.16043956043956045,0.47208791208791206,0.07164835164835165,0.011428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016703296703296705,0.0074725274725274725,0.0,0.02021978021978022,0.0,0.0,0.0,0.0,0.017582417582417582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16131868131868132,0.25054945054945055,0.05054945054945055,0.15956043956043955,0.08,0.017582417582417582,0.0,0.0,0.004395604395604396,0.0,0.009230769230769232,0.023296703296703296,0.0,0.0,0.04791208791208791,0.004835164835164835,0.03208791208791209,0.0,0.0,0.0,0.0,0.0,0.0074725274725274725,0.0,0.0,0.0,0.02021978021978022,0.0,0.0,0.0013186813186813187,455,2010-03-14,21,14,455,5.23,41357.0,7.1,480,Med
